participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
1.0,1.0,2.0,1.0,10.0,10.0,0.1,1,1,0.0,0,0,0,-1.0,0.1,0.0,0.0,4753.362799999701
1.0,1.0,2.0,2.0,5.0,5.0,0.9,1,1,1.0,0,0,0,-1.0,0.9,1.0,1.0,2152.398099999933
1.0,1.0,2.0,3.0,40.0,40.0,0.5,1,0,0.0,0,0,0,-1.0,0.5,1.0,1.0,2502.550100000471
1.0,1.0,2.0,3.0,40.0,40.0,0.5,2,0,0.0,1,0,0,-1.0,0.42857142857142855,1.0,1.0,3686.281500000518
1.0,1.0,2.0,3.0,40.0,40.0,0.5,3,1,1.0,2,0,1,1.0,1.0,1.0,1.0,5353.551400000257
1.0,1.0,2.0,4.0,80.0,80.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,1.0,1.0,4770.031399999896
1.0,1.0,2.0,4.0,80.0,80.0,0.7,2,0,0.0,1,0,0,-1.0,0.6363636363636362,1.0,1.0,5720.412799999854
1.0,1.0,2.0,4.0,80.0,80.0,0.7,3,0,0.0,2,0,0,-1.0,0.5675675675675674,1.0,1.0,6554.034999999989
1.0,1.0,2.0,4.0,80.0,80.0,0.7,4,1,1.0,3,0,1,1.0,1.0,1.0,1.0,8154.5563000002
1.0,1.0,2.0,5.0,20.0,20.0,0.1,1,1,0.0,0,0,0,-1.0,0.1,0.0,0.0,4536.5283999997055
1.0,1.0,2.0,6.0,10.0,10.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,4052.908399999831
1.0,1.0,2.0,6.0,10.0,10.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,1.0,1.0,5553.4236999998975
1.0,1.0,2.0,6.0,10.0,10.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,1.0,1.0,6420.419800000027
1.0,1.0,2.0,6.0,10.0,10.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,1.0,1.0,7170.712799999915
1.0,1.0,2.0,6.0,10.0,10.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,1.0,1.0,7870.957899999939
1.0,1.0,2.0,6.0,10.0,10.0,0.3,6,0,1.0,0,5,0,-1.0,0.643620364550597,1.0,1.0,8587.869299999815
1.0,1.0,2.0,6.0,10.0,10.0,0.3,7,0,1.0,0,6,0,-1.0,0.7065723650163876,1.0,1.0,9304.824499999879
1.0,1.0,2.0,6.0,10.0,10.0,0.3,8,0,1.0,0,7,0,-1.0,0.7625075627123375,1.0,1.0,9971.744300000144
