participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
1.0,0.0,2.0,1.0,80.0,80.0,0.7,1,1,1.0,0,0,0,-1.0,0.7,1.0,0.0,28743.00290000065
1.0,0.0,2.0,2.0,20.0,20.0,0.7,1,1,0.0,0,0,0,-1.0,0.7,0.0,0.0,5877.7016999999805
1.0,0.0,2.0,3.0,40.0,40.0,0.5,1,1,1.0,0,0,0,-1.0,0.5,1.0,1.0,3117.2121999999645
1.0,0.0,2.0,4.0,40.0,40.0,0.3,1,0,0.0,0,0,0,-1.0,0.3,1.0,1.0,4693.990399999911
1.0,0.0,2.0,4.0,40.0,40.0,0.3,2,0,0.0,1,0,0,-1.0,0.24324324324324323,1.0,1.0,5544.109399999916
1.0,0.0,2.0,4.0,40.0,40.0,0.3,3,0,0.0,2,0,0,-1.0,0.19424460431654675,1.0,1.0,6644.2633999999325
1.0,0.0,2.0,4.0,40.0,40.0,0.3,4,1,1.0,3,0,0,-1.0,0.15311909262759923,1.0,1.0,8577.867399999834
1.0,0.0,2.0,5.0,80.0,80.0,0.1,2,1,1.0,0,0,0,-1.0,0.1,1.0,1.0,0.0
1.0,0.0,2.0,6.0,5.0,5.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,1.0,1.0,3210.4493999999822
1.0,0.0,2.0,6.0,5.0,5.0,0.7,2,0,0.0,0,1,0,-1.0,0.7567567567567567,1.0,1.0,5827.4823999999035
1.0,0.0,2.0,6.0,5.0,5.0,0.7,3,0,0.0,1,1,0,-1.0,0.7,1.0,1.0,6427.566399999903
1.0,0.0,2.0,6.0,5.0,5.0,0.7,4,0,0.0,2,1,0,-1.0,0.6363636363636362,1.0,1.0,6927.636399999913
1.0,0.0,2.0,6.0,5.0,5.0,0.7,5,0,0.0,3,1,0,-1.0,0.5675675675675674,1.0,1.0,7527.720399999921
1.0,0.0,2.0,6.0,5.0,5.0,0.7,6,0,0.0,4,1,0,-1.0,0.4960629921259841,1.0,1.0,8027.790399999929
1.0,0.0,2.0,6.0,5.0,5.0,0.7,7,0,0.0,5,1,0,-1.0,0.42471910112359534,1.0,1.0,8627.874399999937
1.0,0.0,2.0,6.0,5.0,5.0,0.7,8,0,1.0,6,1,0,-1.0,0.35637963544940277,1.0,1.0,9294.634399999884
1.0,0.0,2.0,6.0,5.0,5.0,0.7,9,1,1.0,6,2,1,1.0,1.0,1.0,1.0,10728.1683999999
1.0,0.0,2.0,7.0,20.0,20.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,0.0,1.0,5527.440399999945
1.0,0.0,2.0,7.0,20.0,20.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,0.0,1.0,6027.510399999954
1.0,0.0,2.0,7.0,20.0,20.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,0.0,1.0,6527.580399999956
1.0,0.0,2.0,7.0,20.0,20.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,0.0,1.0,7027.650399999965
1.0,0.0,2.0,7.0,20.0,20.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,0.0,1.0,7527.720399999967
1.0,0.0,2.0,7.0,20.0,20.0,0.3,6,0,1.0,0,5,0,-1.0,0.643620364550597,0.0,1.0,8027.790399999853
1.0,0.0,2.0,7.0,20.0,20.0,0.3,7,1,0.0,0,6,0,-1.0,0.7065723650163876,0.0,1.0,8594.536399999863
1.0,0.0,2.0,8.0,80.0,80.0,0.3,2,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,0.0
1.0,0.0,2.0,9.0,10.0,10.0,0.1,1,0,1.0,0,0,0,-1.0,0.1,1.0,1.0,5294.074399999981
1.0,0.0,2.0,9.0,10.0,10.0,0.1,2,0,1.0,0,1,0,-1.0,0.12903225806451613,1.0,1.0,5894.158399999989
1.0,0.0,2.0,9.0,10.0,10.0,0.1,3,0,1.0,0,2,0,-1.0,0.16494845360824742,1.0,1.0,6394.228399999997
1.0,0.0,2.0,9.0,10.0,10.0,0.1,4,1,1.0,0,3,1,1.0,1.0,1.0,1.0,7444.605299999889
1.0,0.0,2.0,10.0,80.0,80.0,0.9,2,1,1.0,0,0,0,-1.0,0.9,1.0,0.0,0.0
1.0,0.0,2.0,11.0,10.0,10.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,0.0,0.0,4644.274900000031
1.0,0.0,2.0,11.0,10.0,10.0,0.7,2,0,0.0,1,0,0,-1.0,0.6363636363636362,0.0,0.0,5144.34490000004
1.0,0.0,2.0,11.0,10.0,10.0,0.7,3,0,0.0,2,0,0,-1.0,0.5675675675675674,0.0,0.0,5861.111900000047
1.0,0.0,2.0,11.0,10.0,10.0,0.7,4,0,0.0,3,0,0,-1.0,0.4960629921259841,0.0,0.0,6361.181900000056
1.0,0.0,2.0,11.0,10.0,10.0,0.7,5,0,0.0,4,0,0,-1.0,0.42471910112359534,0.0,0.0,7244.638899999946
1.0,0.0,2.0,11.0,10.0,10.0,0.7,6,0,1.0,5,0,0,-1.0,0.35637963544940277,0.0,0.0,7744.708899999955
1.0,0.0,2.0,11.0,10.0,10.0,0.7,7,0,1.0,5,1,0,-1.0,0.42471910112359534,0.0,0.0,8411.468899999962
1.0,0.0,2.0,11.0,10.0,10.0,0.7,8,0,1.0,5,2,0,-1.0,0.4960629921259841,0.0,0.0,8911.538899999963
1.0,0.0,2.0,11.0,10.0,10.0,0.7,9,0,1.0,5,3,0,-1.0,0.5675675675675674,0.0,0.0,9428.27789999997
1.0,0.0,2.0,11.0,10.0,10.0,0.7,10,0,0.0,5,4,0,-1.0,0.6363636363636362,0.0,0.0,9928.347899999928
1.0,0.0,2.0,11.0,10.0,10.0,0.7,11,0,0.0,6,4,0,-1.0,0.5675675675675674,0.0,0.0,10861.811899999866
1.0,0.0,2.0,11.0,10.0,10.0,0.7,12,0,0.0,7,4,0,-1.0,0.4960629921259841,0.0,0.0,11395.219899999873
1.0,0.0,2.0,11.0,10.0,10.0,0.7,13,0,0.0,8,4,0,-1.0,0.42471910112359534,0.0,0.0,11895.28989999988
1.0,0.0,2.0,11.0,10.0,10.0,0.7,14,0,1.0,9,4,0,-1.0,0.35637963544940277,0.0,0.0,12645.394899999883
1.0,0.0,2.0,11.0,10.0,10.0,0.7,15,0,1.0,9,5,0,-1.0,0.42471910112359534,0.0,0.0,13412.16889999978
1.0,0.0,2.0,11.0,10.0,10.0,0.7,16,0,1.0,9,6,0,-1.0,0.4960629921259841,0.0,0.0,13995.58389999978
1.0,0.0,2.0,11.0,10.0,10.0,0.7,17,0,1.0,9,7,0,-1.0,0.5675675675675674,0.0,0.0,14795.908199999776
1.0,0.0,2.0,11.0,10.0,10.0,0.7,18,0,0.0,9,8,0,-1.0,0.6363636363636362,0.0,0.0,15612.689199999748
1.0,0.0,2.0,11.0,10.0,10.0,0.7,19,0,0.0,10,8,1,0.0,0.0,0.0,0.0,16112.759199999751
1.0,0.0,2.0,11.0,10.0,10.0,0.7,20,1,0.0,11,8,1,0.0,0.0,0.0,0.0,17696.314199999902
1.0,0.0,2.0,12.0,5.0,5.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,0.0,0.0,6312.8275000000485
1.0,0.0,2.0,12.0,5.0,5.0,0.9,2,0,0.0,1,0,0,-1.0,0.8709677419354839,0.0,0.0,6879.573500000059
1.0,0.0,2.0,12.0,5.0,5.0,0.9,3,0,0.0,2,0,0,-1.0,0.8350515463917526,0.0,0.0,7479.657500000066
1.0,0.0,2.0,12.0,5.0,5.0,0.9,4,0,0.0,3,0,0,-1.0,0.7915309446254072,0.0,0.0,7979.7275000000745
1.0,0.0,2.0,12.0,5.0,5.0,0.9,5,0,0.0,4,0,0,-1.0,0.7401015228426396,0.0,0.0,8479.797500000077
1.0,0.0,2.0,12.0,5.0,5.0,0.9,6,0,0.0,5,0,1,0.0,0.0,0.0,0.0,8996.536499999964
1.0,0.0,2.0,12.0,5.0,5.0,0.9,7,1,0.0,6,0,1,0.0,0.0,0.0,0.0,10363.39449999998
1.0,0.0,2.0,13.0,80.0,80.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,2600.36399999996
1.0,0.0,2.0,13.0,80.0,80.0,0.5,2,1,0.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,3617.1729999998906
1.0,0.0,2.0,14.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1.0,0.1,1.0,1.0,5177.391400000049
1.0,0.0,2.0,14.0,5.0,5.0,0.1,2,1,1.0,0,1,1,1.0,1.0,1.0,1.0,7677.741400000035
1.0,0.0,2.0,15.0,10.0,10.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,2477.269699999957
1.0,0.0,2.0,15.0,10.0,10.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,2977.339699999944
1.0,0.0,2.0,15.0,10.0,10.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,0.0,0.0,3477.409699999989
1.0,0.0,2.0,15.0,10.0,10.0,0.5,4,0,0.0,0,3,0,-1.0,0.7032967032967032,0.0,0.0,4127.500699999995
1.0,0.0,2.0,15.0,10.0,10.0,0.5,5,1,0.0,1,3,1,0.0,0.0,0.0,0.0,5127.640700000003
1.0,0.0,2.0,16.0,40.0,40.0,0.9,2,1,1.0,0,0,0,-1.0,0.9,1.0,0.0,0.0
1.0,0.0,2.0,17.0,10.0,10.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,9211.548999999968
1.0,0.0,2.0,17.0,10.0,10.0,0.3,2,1,1.0,0,1,1,1.0,1.0,1.0,1.0,10295.033999999998
1.0,0.0,2.0,18.0,5.0,5.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,1.0,1.0,3612.1722999999815
1.0,0.0,2.0,18.0,5.0,5.0,0.5,2,0,0.0,0,1,0,-1.0,0.5714285714285714,1.0,1.0,4345.826099999968
1.0,0.0,2.0,18.0,5.0,5.0,0.5,3,0,0.0,1,1,0,-1.0,0.49999999999999994,1.0,1.0,4845.896099999929
1.0,0.0,2.0,18.0,5.0,5.0,0.5,4,0,0.0,2,1,0,-1.0,0.4285714285714285,1.0,1.0,5679.34609999991
1.0,0.0,2.0,18.0,5.0,5.0,0.5,5,0,0.0,3,1,0,-1.0,0.35999999999999993,1.0,1.0,6179.416099999967
1.0,0.0,2.0,18.0,5.0,5.0,0.5,6,0,1.0,4,1,0,-1.0,0.2967032967032966,1.0,1.0,6679.486099999965
1.0,0.0,2.0,18.0,5.0,5.0,0.5,7,1,1.0,4,2,1,1.0,1.0,1.0,1.0,7629.619100000035
1.0,0.0,2.0,19.0,40.0,40.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,1.0,1.0,5777.764700000059
